Time,Close,MACD,ATR,RSI,USD_INR_Price,VIX,Yield_1_year_bond,Yield_10_year_bond,Yield_30_year_bond
2014-03-28,6695.9,9.390967589427106,62.99517357282752,78.47016581053177,60.237999,18.63,8.495,8.804,9.086
2014-04-01,6721.05,11.0135186326915,62.861399662284995,79.7020304525783,59.990002,20.69,8.594,8.81,9.086
2014-04-02,6752.55,11.775863183128195,61.40344254355034,81.18883981418,59.779999,21.21,8.643,8.962,9.225
2014-04-03,6736.1,9.641577678016432,62.721053790439626,77.97660670366398,59.897999,22.11,8.637,9.008,9.329
2014-04-04,6694.35,4.167061343649834,62.29097851969399,70.3671137730001,60.389999,22.69,8.647,9.065,9.418
2014-04-07,6695.05,-0.4145015176648599,63.18090862543013,70.41923648552412,59.669998,24.95,8.608,9.101,9.412
2014-04-09,6796.2,2.2152237176972847,66.78584372361367,76.77607531002579,60.09,26.91,8.603,9.032,9.403
2014-04-10,6796.4,2.7795479785980888,64.99756917192698,76.7866975850564,59.959999,28.72,8.569,9.002,9.403
2014-04-11,6776.3,0.7179023843286672,64.15845708821792,73.16481035777755,60.299999,29.19,8.536,8.941,9.326
2014-04-15,6733.1,-4.35739965185023,66.83642443905947,65.96329863632215,60.34,31.88,8.53,8.953,9.274
2014-04-16,6675.3,-11.977353938835165,68.02667983626951,57.770102794100296,60.299999,31.16,8.524,8.964,9.274
2014-04-17,6779.4,-10.433417778942342,70.86405984796454,65.96866249049246,60.25,30.85,8.509,8.85,9.22
2014-04-21,6817.65,-7.405281598553103,69.09162700168137,68.3964922004803,60.150002,34.39,8.512,8.862,9.177
2014-04-22,6815.35,-6.176545634491632,66.4243679301327,68.08196921291974,60.48,33.36,8.525,8.854,9.136
2014-04-23,6840.8,-4.355033467648653,64.98334164940894,69.74014308415178,60.757999,31.13,8.655,8.851,9.161
2014-04-25,6782.75,-7.57631626514582,67.2702458173083,61.84761629272643,61.119999,30.68,8.628,8.883,9.14
2014-04-28,6761.25,-11.439656714120986,65.03308540178627,59.17643745072889,60.638,31.39,8.622,8.853,9.12
2014-04-29,6715.25,-17.04036324199319,65.4628650159444,53.820541646251904,60.643002,31.05,8.606,8.828,9.105
2014-04-30,6696.4,-21.664930871434805,69.59766037194834,51.753445039378114,60.417999,30.59,8.585,8.828,9.114
2014-05-02,6694.8,-24.285012612747096,68.06568463109485,51.57238473949719,60.139999,33.06,8.537,8.808,9.088
2014-05-05,6699.35,-25.063543329787535,67.53242144315954,52.08574799563437,60.02,34.19,8.541,8.735,9.022
2014-05-06,6715.3,-23.86236742233595,65.85867705436239,53.92944322702105,60.110001,33.27,8.564,8.778,9.033
2014-05-07,6652.55,-26.451380362094355,66.57234297905082,46.36985883627961,59.978001,33.61,8.607,8.802,9.072
2014-05-08,6659.85,-26.74957450984475,65.37788990911858,47.29543891199973,59.889999,34.29,8.502,8.758,9.035
2014-05-09,6858.8,-13.304673027487155,76.36518348703873,65.01607636084375,59.93,37.71,8.572,8.746,9.033
2014-05-12,7014.25,5.303586260485574,82.42838466653598,72.73100257117166,59.849998,37.11,8.487,8.727,9.031
2014-05-13,7108.75,22.270887934008293,87.83350004749772,76.17125420621318,59.419998,32.04,8.524,8.784,9.048
2014-05-15,7123.15,35.57021868165164,84.80311993891387,76.69094585736696,59.400002,36.77,8.498,8.781,9.067
2014-05-16,7203.0,40.86455812481368,110.1993256575629,79.37688370145639,59.330002,24.29,8.458,8.834,9.061
2014-05-19,7263.55,45.160008719068614,109.29580239630842,81.15063207288435,58.560001,20.63,8.381,8.863,9.042
2014-05-20,7275.5,45.39973326013677,109.05681651085781,81.48901289275936,58.368,19.23,8.404,8.855,9.036
2014-05-21,7252.9,40.77646506654651,107.01347247436796,78.61467521070401,58.583,17.91,8.388,8.768,8.996
2014-05-22,7276.4,36.1965830868712,104.13036729762743,79.42727131601671,58.688,17.84,8.35,8.711,8.939
2014-05-23,7367.1,36.090027400694794,104.16391249065407,82.2332869268279,58.278,17.71,8.289,8.637,8.892
2014-05-26,7359.05,32.4086010229922,113.50577588417877,81.17502326762974,58.419998,19.84,8.415,8.675,8.929
2014-05-27,7318.0,24.499652743282837,112.412506178166,75.81688248654737,58.650002,19.1,8.316,8.673,8.878
2014-05-28,7329.65,17.66292699266387,107.39375573686841,76.29510193884892,59.037998,17.55,8.329,8.703,8.883
2014-05-29,7235.65,5.074048446082827,107.24063032709209,65.10759722692015,58.830002,16.69,8.312,8.671,8.841
2014-05-30,7229.95,-4.836703287426786,110.5841567322998,64.49006296221755,58.900002,16.34,8.288,8.645,8.788
2014-06-02,7362.5,-3.715503187880074,112.58885982284986,71.3058031241527,59.188,16.5,8.312,8.66,8.778
2014-06-03,7415.85,-0.7843551567362397,110.46108412121774,73.50969112480695,59.16,15.8,8.263,8.598,8.719
2014-06-04,7402.25,-1.1432273384013172,105.56743525541647,71.99170749244996,59.299999,15.57,8.308,8.587,8.688
2014-06-05,7474.1,1.910417241173377,106.89833273717242,74.93639112852414,59.259998,15.45,8.269,8.526,8.615
2014-06-06,7583.4,9.328501403128655,107.73416611308865,78.61901809037201,59.162998,15.98,8.153,8.512,8.566
2014-06-09,7654.6,16.64054897938962,106.7138685335823,80.61695029945851,59.167999,17.1,8.103,8.548,8.576
2014-06-10,7656.4,19.0359522153681,106.51287792404068,80.66613714041961,59.198002,16.66,8.032,8.561,8.567
2014-06-11,7626.85,16.18005648787988,106.83338664375206,77.20253464515037,59.119999,17.05,8.056,8.535,8.565
2014-06-12,7649.9,13.502390573019824,103.7881447406269,77.99619149353796,59.333,16.89,8.175,8.547,8.574
2014-06-13,7542.1,2.6954873338118546,107.31399154486782,66.36058730842902,59.287998,17.76,8.302,8.595,8.637
2014-06-16,7533.55,-6.312389072412003,104.00942072023442,65.5256404138603,59.702999,17.98,8.293,8.649,8.664
2014-06-17,7631.7,-6.89673060573125,105.74803352593199,70.16616047709346,60.09,17.7,8.307,8.598,8.615
2014-06-18,7558.2,-13.109314473135697,108.73031684550827,63.29512161890201,60.323002,18.57,8.396,8.671,8.673
2014-06-19,7540.7,-18.920229733017834,108.38529421368624,61.74476980729413,59.810001,18.73,8.356,8.688,8.718
2014-06-20,7511.45,-24.881503630441387,105.16134462699436,59.13744529955563,60.16,18.85,8.375,8.724,8.75
2014-06-23,7493.35,-29.856242649352566,104.30696286792332,57.51883470855602,60.167999,18.96,8.444,8.773,8.783
2014-06-24,7580.2,-27.186144445072472,103.99932266307165,62.78265589338206,60.153,19.19,8.481,8.717,8.742
2014-06-25,7569.25,-26.04378613338639,98.87079961570939,61.743866495937944,60.189999,18.3,8.451,8.702,8.742
2014-06-26,7493.2,-30.014040757309473,98.1585996431587,54.94431356111515,59.950001,17.7,8.454,8.731,8.765
2014-06-27,7508.8,-31.06335785458981,95.17941395436164,56.01437176151455,60.080002,17.63,8.285,8.747,8.798
2014-06-30,7611.35,-24.607135417011477,96.58445581476433,62.345366635892006,60.037998,17.87,8.287,8.744,8.785
2014-07-01,7634.7,-18.78330638925965,92.4105661137097,63.629032293393244,59.970001,17.66,8.29,8.737,8.772
2014-07-02,7725.15,-9.336167843448663,92.78838281987328,68.15746121373742,60.028,17.57,8.248,8.657,8.724
2014-07-03,7714.8,-4.524785197908358,89.57849833273943,67.127526244292,59.439999,17.8,8.251,8.657,8.698
2014-07-04,7751.6,0.14809057988533425,90.08717702325804,68.92553660131304,59.610001,18.16,8.27,8.663,8.699
2014-07-07,7787.15,4.4090834583075775,86.53809295016815,70.59857041696714,59.717999,19.41,8.25,8.696,8.744
2014-07-08,7623.2,-4.553125297434605,95.56751488229905,55.70356755135047,59.948002,19.18,8.276,8.727,8.743
2014-07-09,7585.0,-13.298118150534293,95.77340667642059,52.90290471964063,59.748001,18.19,8.279,8.727,8.753
2014-07-10,7567.75,-20.08124815007507,106.93244905667628,51.6402727979106,59.757999,15.97,8.305,8.765,8.799
2014-07-11,7459.6,-31.034394051912273,112.05513126691372,44.47354225408264,60.188,15.72,8.314,8.767,8.799
2014-07-14,7454.15,-37.40223539155404,108.0726218907056,44.14108925430089,60.088001,15.56,8.294,8.781,8.826
2014-07-15,7526.65,-35.502449743601545,106.12100604136948,49.54444666413701,60.060001,14.77,8.308,8.735,8.762
2014-07-16,7624.4,-26.827952297520078,106.64450560984314,55.758368795477054,60.169998,14.73,8.288,8.724,8.754
2014-07-17,7640.45,-19.51468503828086,102.0948980662829,56.701288603189234,60.080002,14.97,8.256,8.736,8.741
2014-07-18,7663.9,-12.921255416206364,101.19526249011983,58.10619042535496,60.599998,15.1,8.265,8.769,8.758
2014-07-21,7684.2,-7.296220041679426,98.12417231225417,59.336222946504144,60.278,14.9,8.256,8.692,8.723
2014-07-22,7767.85,1.4864494943330442,97.51887428995033,64.02368731668845,60.25,14.64,8.283,8.69,8.694
2014-07-23,7795.75,8.226638222565036,94.57466898352531,65.45406320129129,60.098,14.69,8.25,8.66,8.678
2014-07-24,7830.6,13.758090310085933,92.39076405613064,67.20788790372666,59.860001,14.72,8.157,8.648,8.664
2014-07-25,7790.45,13.424279572492956,92.38785233783554,63.22545366222814,60.060001,14.22,8.165,8.671,8.7
2014-07-28,7748.7,9.299029724896414,91.30657717084729,59.29109922775813,60.053001,14.32,8.219,8.707,8.725
2014-07-30,7791.4,8.38183904885392,91.29182165864388,61.90227804487496,60.040001,13.89,8.207,8.728,8.743
2014-07-31,7721.3,2.305741976634309,90.5352629687408,55.597401870881136,60.25,13.82,8.21,8.718,8.734
2014-08-01,7602.6,-9.792132345191469,93.16845847097363,46.88866477517457,60.77,15.22,8.689,8.755,8.76
2014-08-04,7683.65,-12.26025282518058,93.09928286590409,52.37432393762801,61.208,14.82,8.681,8.731,8.76
2014-08-05,7746.55,-9.693594204611585,94.62076266119662,56.15880465691065,60.900002,13.95,8.861,8.834,8.863
2014-08-06,7672.05,-12.852235416327673,94.11927961396832,50.99053653916943,60.842999,14.3,8.866,8.865,8.893
2014-08-07,7649.25,-16.105136390078258,93.00718821297059,49.489458940145035,61.189999,14.14,8.745,8.852,8.914
2014-08-08,7568.55,-22.90493098382244,94.16024619775838,44.49645048390951,61.237999,14.62,8.722,8.852,8.915
2014-08-11,7625.95,-22.705968970978972,92.22022861220421,48.478112582851736,61.138,14.0,8.688,8.817,8.873
2014-08-12,7727.05,-15.290168417991985,93.47592656847534,54.6490854834931,61.119999,13.47,8.706,8.845,8.892
2014-08-13,7739.55,-9.359137427994256,91.18478895644144,55.360987130930006,61.220001,13.76,8.685,8.764,8.853
2014-08-14,7791.7,-2.1179439426430697,88.78587545955273,58.30188128045674,61.02,13.22,8.631,8.713,8.821
2014-08-19,7897.5,14.326983130224804,86.43833139114498,63.626045028343455,60.82,13.91,8.675,8.532,8.795
2014-08-20,7875.3,16.09219601068017,84.45345057749174,61.739552608857124,60.740002,13.66,8.641,8.479,8.767
2014-08-21,7891.1,16.98674195802625,82.97106125052802,62.58971128575533,60.608002,13.73,8.514,8.512,8.765
2014-08-22,7913.2,17.652012223658907,79.75527116120459,63.80132044154905,60.439999,13.62,8.501,8.516,8.749
2014-08-25,7906.3,16.24775760996566,79.07989464968999,63.11403219958658,60.463001,13.79,8.665,8.556,8.791
2014-08-26,7904.75,13.924370817787874,77.217045031855,62.94998373870695,60.509998,13.9,8.643,8.554,8.77
2014-08-27,7936.05,13.211359356251762,74.7086846724368,64.93220450252478,60.428001,13.06,8.621,8.556,8.774
2014-08-28,7954.35,12.68533620283128,71.64020719583418,66.07501626518118,60.448002,13.07,8.636,8.559,8.788
2014-09-01,8027.7,15.788338647263913,72.28376382470314,70.25870886304602,60.513,13.53,8.709,8.55,8.778
2014-09-02,8083.05,19.81857674876727,72.42420926579578,72.9678004846679,60.522999,13.45,8.7,8.519,8.77
2014-09-03,8114.6,22.654685511492914,71.45462288966748,74.39927169249191,60.678001,13.39,8.692,8.522,8.762
2014-09-04,8095.95,21.33838229651296,70.20072125469127,71.97302397904411,60.389999,13.08,8.697,8.522,8.779
2014-09-05,8086.85,18.049254689008038,70.38995545078471,70.76046088049628,60.369999,12.94,8.713,8.522,8.757
2014-09-08,8173.9,19.79095095008148,72.02995863287148,75.08472615914363,60.388,12.79,8.691,8.502,8.75
2014-09-09,8152.95,17.657152279881885,70.31710444480925,72.31295206015574,60.380001,12.76,8.724,8.522,8.751
2014-09-10,8094.1,10.747192039392118,70.35516841303712,65.04868389172938,60.790001,12.93,8.716,8.543,8.765
2014-09-11,8085.7,4.400963905254528,70.37622781210587,64.05950047486064,60.799999,12.52,8.679,8.505,8.745
2014-09-12,8105.5,0.5303793322031822,68.39935439695543,65.39530800890998,60.810001,12.37,8.724,8.501,8.738
2014-09-15,8042.0,-6.902837616581053,68.90654336860148,57.955713656272756,60.647999,13.26,8.715,8.504,8.737
2014-09-16,7932.9,-19.0737345104109,72.5382188422728,47.87776303649451,60.970001,13.28,8.307,8.498,8.724
2014-09-17,7975.5,-23.851486382744156,71.48191749639616,51.429326850323335,61.053001,12.95,8.64,8.498,8.716
2014-09-18,8114.75,-17.522560966513353,79.31535196093932,60.825837052843895,60.908001,12.33,8.603,8.453,8.685
2014-09-19,8121.45,-12.983052004417033,77.61782682087218,61.2146355930047,60.689999,11.89,8.546,8.455,8.677
2014-09-22,8146.3,-8.615201569980158,78.86655347652413,62.69355674316986,60.853001,11.57,8.507,8.435,8.658
2014-09-23,8017.55,-14.366670687745682,84.06537108534381,51.695093727530804,61.0,12.41,8.6,8.467,8.679
2014-09-24,8002.4,-18.876800583765004,84.63213029353355,50.570852663051454,60.98,12.54,8.621,8.481,8.676
2014-09-25,7911.85,-27.14128244748383,88.72626384399543,44.361117224088666,60.810001,13.3,8.464,8.487,8.706
2014-09-26,7968.85,-27.847524825854727,93.2101021408529,48.63671368429975,61.490002,12.93,8.643,8.441,8.659
2014-09-29,7958.9,-27.988509180297193,90.62723770222055,47.944107358699114,61.138,13.39,8.589,8.49,8.699
2014-09-30,7964.8,-26.6925086779586,91.80029215206189,48.413216927480995,61.553001,13.15,8.7,8.511,8.705
2014-10-01,7945.55,-26.107949012681104,88.15741414120033,46.92730385882134,61.82,13.0,8.645,8.477,8.687
2014-10-07,7852.4,-30.656570323998906,89.20688455968605,40.456546985958404,61.209999,14.46,8.62,8.453,8.665
2014-10-08,7842.7,-32.78866720928596,86.70282137685129,39.84048047014822,61.27,14.11,8.564,8.408,8.633
2014-10-09,7960.55,-25.07969033336672,89.77047699279053,49.83538810302063,60.880001,13.16,8.616,8.465,8.673
2014-10-10,7859.95,-25.490443357118096,91.36544292187695,43.23244835304537,61.02,14.33,8.618,8.456,8.666
2014-10-13,7884.25,-22.94002933700965,92.35005414174285,45.12381774164162,61.278,14.5,8.593,8.418,8.639
2014-10-14,7864.0,-21.45810205436914,93.07862170304693,43.813760830495895,61.002998,14.59,8.573,8.397,8.621
2014-10-16,7748.2,-26.772437058338937,98.16229158140072,37.16829822595462,61.373001,16.43,8.547,8.37,8.58
2014-10-17,7779.7,-26.606589695739785,97.96141361130063,39.84130329326771,61.723,16.39,8.565,8.389,8.592
2014-10-20,7879.4,-18.6015577151069,99.98202692477915,47.45999434298693,61.358002,14.19,8.539,8.359,8.55
2014-10-21,7927.75,-9.337354014542797,97.28688214443778,50.719438850149,61.228001,13.33,8.479,8.371,8.545
2014-10-22,7995.9,1.5153007216506253,95.85567627697795,54.960737121774585,61.143002,13.03,8.526,8.356,8.521
2014-10-27,7991.7,12.938553568324558,90.6538739327004,54.302491789858166,61.162998,13.52,8.431,8.316,8.483
2014-10-28,8027.6,16.77617184609663,87.47145436607897,56.62226780745926,61.298,13.32,8.404,8.322,8.462
2014-10-29,8090.45,22.427266842433607,86.24849333993043,60.41123627806949,61.181,13.01,8.359,8.318,8.45
2014-10-30,8169.2,29.882358752383798,86.97002952993543,64.58537397971178,61.283001,13.27,8.342,8.289,8.418
2014-10-31,8322.2,42.74770633996879,92.2971702777972,70.98606686702328,61.432999,13.3,8.358,8.278,8.358
2014-11-03,8324.15,48.592585803325,89.48665811509747,71.05786328617435,61.397999,13.74,8.301,8.259,8.337
2014-11-05,8338.29,50.397958605432954,86.09761110687627,71.60653683895907,61.287998,13.76,8.225,8.191,8.291
2014-11-07,8337.0,48.47723257016773,84.95492459924228,71.47341388474482,61.493,14.11,8.311,8.209,8.295
2014-11-10,8344.25,44.756261032824725,84.50028712786784,71.79082609155024,61.513,13.93,8.299,8.178,8.275
2014-11-11,8362.65,40.71154834734382,82.52526661873445,72.62339076660957,61.529999,14.8,8.269,8.185,8.274
2014-11-12,8383.29,36.72611321783138,80.37274757453922,73.56586454572891,61.490002,14.44,8.286,8.158,8.261
2014-11-13,8357.85,29.962331017440334,80.89255131921496,70.35107565494003,61.368,13.8,8.315,8.221,8.309
2014-11-14,8389.9,25.412290617846992,78.9616547964138,72.01053393996278,61.592999,13.97,8.351,8.215,8.316
2014-11-17,8430.75,22.991977018918774,79.67867945381282,74.00742944632648,61.708,14.41,8.301,8.181,8.3
2014-11-18,8425.9,19.06454115432625,77.36234520711191,73.33842856931857,61.823002,14.07,8.264,8.153,8.283
2014-11-19,8382.29,11.8813283340058,78.63289197803248,67.43548184349183,61.717999,14.35,8.28,8.164,8.274
2014-11-20,8401.9,7.04148623438364,77.13768540817306,68.65714643808707,61.938,14.17,8.256,8.158,8.304
2014-11-21,8477.35,7.4716654002880745,78.14142216473215,72.87375549264696,61.923,13.85,8.32,8.168,8.276
2014-11-24,8530.15,9.719941573153747,76.65274915296551,75.37084274129612,61.759998,13.02,8.295,8.162,8.271
2014-11-25,8463.1,5.319206653973282,78.74183849918224,66.94330445617803,61.853001,13.53,8.285,8.158,8.278
2014-11-26,8475.75,2.0558384497206674,77.5202786063836,67.67761074175965,61.84,12.99,8.288,8.143,8.265
2014-11-27,8494.2,0.04187760012054298,75.58311584878473,68.7673368436698,61.787998,12.74,8.305,8.147,8.261
2014-11-28,8588.25,3.7411161681141465,78.95575043101432,73.6451158638807,61.853001,12.9,8.245,8.087,8.197
2014-12-01,8555.9,2.7522777825028584,78.87676825737047,69.61764330522018,62.202999,13.2,8.234,8.059,8.162
2014-12-02,8524.7,-1.056002556735308,77.21057052470123,65.8758494211572,61.948002,12.4,8.167,7.969,8.084
2014-12-03,8537.65,-3.6118614415883172,74.45267263007973,66.67644237163526,61.787998,12.37,8.226,7.971,8.074
2014-12-04,8564.4,-4.359828552653312,76.31676744221697,68.32933917054996,61.855999,12.45,8.215,7.967,8.071
2014-12-05,8538.29,-7.298899230899508,75.46914119634438,64.9432664909971,61.783001,11.95,8.224,7.936,8.032
2014-12-08,8438.25,-16.158644453066017,78.22848825374838,53.91831133172432,61.910999,12.21,8.199,7.917,8.015
2014-12-09,8340.7,-28.069176490082654,80.78359623562349,45.760530591321775,61.818001,12.5,8.202,7.902,7.979
2014-12-10,8355.65,-34.024050317964154,79.28405364736474,47.081942577637705,61.873001,12.24,8.191,7.908,7.979
2014-12-11,8292.9,-40.81495342021175,79.56733552969582,42.41144549683891,62.002998,12.77,8.15,7.866,7.932
2014-12-12,8224.1,-48.06694444423675,81.42752584900317,37.96464664225547,62.473,13.75,8.086,7.83,7.9
2014-12-15,8219.6,-51.01474501923754,82.03270257407435,37.686318650951485,62.518002,14.02,8.147,7.832,7.904
2014-12-16,8067.6,-60.40706631965109,88.10179524735476,29.75200276997326,63.167999,16.3,8.298,7.987,8.064
2014-12-17,8029.8,-65.92067022578439,90.42666701540081,28.163993956573208,63.653,16.93,8.302,7.969,8.032
2014-12-18,8159.3,-57.88719528634617,94.28904794287219,39.98283363432628,63.518002,14.6,8.291,7.928,8.0
2014-12-19,8225.2,-45.71066859941906,94.99340166123851,44.94666087337683,62.983002,14.51,8.226,7.96,8.046
2014-12-22,8324.0,-29.371885991443225,95.76173011400718,51.43219647058738,63.240002,14.21,8.199,7.954,8.057
2014-12-23,8267.0,-21.156635544615586,96.91446367729236,47.92449727985888,63.223,15.3,8.172,7.922,8.045
2014-12-24,8174.1,-20.706548560007548,99.35985912891431,42.80099769800985,63.432999,15.07,8.21,7.96,8.064
2014-12-26,8200.7,-17.473704661884902,98.44772633399192,44.62641591200654,63.513,14.65,8.204,7.978,8.092
2014-12-29,8246.29,-11.414430117103727,97.01931731013528,47.70671233525967,63.59,14.58,8.161,7.927,8.072
2014-12-30,8248.25,-6.6595896613974155,93.49722321655413,47.841047558123755,63.662998,14.86,8.13,7.873,8.014
2014-12-31,8282.7,-0.8829853659563298,90.19385012965742,50.25968261713236,63.377998,15.12,8.102,7.855,8.021
2015-01-01,8284.0,3.1176785135270393,87.03357512039622,50.35323852487785,63.028,15.03,8.168,7.88,8.035
2015-01-02,8395.4,12.81471490097638,89.85974832608223,57.696161350908376,63.028,13.8,8.258,7.872,8.066
2015-01-05,8378.4,17.350397186723352,89.27690915993355,56.32703556820455,63.278,14.15,8.357,7.892,8.094
2015-01-06,8127.3,3.4340145887620217,101.9749870770811,40.891751746904,63.338001,17.42,8.378,7.899,8.093
2015-01-07,8102.1,-6.909661588356347,100.81605942871816,39.71551055161089,63.568001,18.14,8.366,7.856,8.055
2015-01-08,8234.6,-4.392007897909924,103.71491232666685,48.15920223723281,63.272999,16.47,8.354,7.86,8.056
2015-01-09,8284.5,0.7935698645538736,104.34170430333356,50.94578812334677,62.667999,15.96,8.318,7.844,8.055
2015-01-12,8323.0,6.650184120243363,103.10301113880973,53.04301691189859,62.348,16.11,8.29,7.812,8.029
2015-01-13,8299.4,8.642143614990992,102.07779605746619,51.58706743356934,62.068001,16.48,8.294,7.768,7.994
2015-01-14,8277.5,8.196183403180266,101.20081062479012,50.20978427024781,61.973,17.25,8.281,7.772,7.988
2015-01-15,8494.1,21.447392381485674,111.80075272301943,61.23369775927823,62.088001,16.16,8.153,7.694,7.913
2015-01-16,8513.79,29.97385225073223,109.42212752851803,62.05613969837262,62.057999,17.28,8.13,7.706,7.867
2015-01-19,8550.7,36.12258349494216,105.68911841933816,63.61448057417642,61.862999,17.64,8.218,7.723,7.799
2015-01-20,8695.6,47.26801269015729,109.36846710367107,68.99750784225128,61.638,17.27,8.172,7.723,7.787
2015-01-21,8729.5,53.769519497555635,105.288576596266,70.111588985749,61.647999,17.71,7.92,7.69,7.745
2015-01-22,8761.4,56.76929905089838,101.13582112510412,71.1617707562527,61.553001,18.57,7.923,7.712,7.749
2015-01-23,8835.6,59.98710886374451,101.41183390188239,73.4946541393131,61.598,17.89,7.951,7.704,7.729
2015-01-27,8910.5,63.08084252115793,101.2817029088908,75.637127941508,61.473,18.09,8.007,7.704,7.725
2015-01-28,8914.29,61.25278094350497,101.97586698682717,75.7439703905361,61.403,19.77,8.01,7.705,7.725
2015-01-29,8952.29,58.47925827342834,102.2204479163395,76.8406283424756,61.351002,19.43,7.978,7.711,7.72
2015-01-30,8808.9,43.54935945001074,110.74041592231525,64.91418293554884,61.796001,20.17,8.056,7.691,7.716
2015-02-02,8797.4,30.100383410229853,109.23681478500706,64.05548562231428,62.013,20.41,8.06,7.652,7.659
2015-02-03,8756.5,16.339794449660644,109.33704230036379,60.966594525849416,61.728001,19.81,8.009,7.727,7.677
2015-02-04,8723.7,3.584926739067015,107.84511070748071,58.52904781584211,61.613998,20.05,8.103,7.717,7.691
2015-02-05,8711.7,-6.551706500078382,111.19903137123217,57.62135980623208,61.860001,20.62,8.071,7.699,7.683
2015-02-06,8661.0,-16.970712957119247,109.01767198757271,53.82342205088105,61.733002,20.69,8.064,7.7,7.68
2015-02-09,8526.29,-32.34316619125853,111.56283827417464,45.28305363895683,61.963001,22.02,8.049,7.728,7.7
2015-02-10,8565.5,-38.84160979149482,116.14763554030502,47.8756086790575,62.130001,21.19,8.072,7.728,7.708
2015-02-11,8627.4,-37.90078624205685,114.02637585885472,51.76139870950738,62.341999,20.5,8.038,7.732,7.712
2015-02-12,8711.5,-30.843357995717213,115.40234901179373,56.505586212032206,62.382,20.16,8.174,7.743,7.721
2015-02-13,8805.5,-19.620029350567307,115.05932408237992,61.10950022619942,62.169998,20.1,8.054,7.697,7.699
2015-02-16,8809.29,-12.086213912974316,112.31937236220998,61.28742720184101,62.069,20.83,7.849,7.707,7.693
2015-02-18,8869.1,-3.657236477043867,110.39584576490935,64.08029458833488,62.112,20.91,7.873,7.708,7.694
2015-02-19,8895.29,2.753735956022666,111.01042821027296,65.26210590875209,62.074001,20.4,7.917,7.71,7.694
2015-02-20,8833.6,1.9492155624129879,109.05682619525346,60.234890870169956,62.165001,21.27,7.796,7.695,7.685
2015-02-23,8754.9,-4.425642777283059,110.75991003844963,54.47027236950409,62.101002,21.63,7.827,7.702,7.689
2015-02-24,8762.1,-8.465676161042651,108.11634503570323,54.89556139165188,62.171001,21.55,7.843,7.716,7.7
2015-02-25,8767.2,-10.945223375299605,106.76874896172443,55.21467637801811,62.233002,20.78,7.844,7.706,7.688
2015-02-26,8683.79,-17.940261174362675,107.47026689302983,49.096636700190714,61.876999,20.58,7.889,7.738,7.711
2015-02-27,8844.6,-11.772390210503431,112.16239068638482,58.61710375384616,61.754002,19.57,7.874,7.724,7.691
2015-03-02,8956.7,3.556377089246297,115.50405115305628,63.87973657677607,61.651001,15.85,7.912,7.741,7.712
2015-03-03,8996.2,10.16981293387687,113.17233321355218,65.60242873215927,61.901001,15.49,7.929,7.754,7.723
2015-03-04,8922.6,8.439400810349895,121.17788084115558,59.872495887202376,61.813,15.2,7.833,7.685,7.707
2015-03-05,8937.7,7.211329169529137,120.25017506678736,60.63221733072405,62.305,14.44,7.86,7.705,7.719
2015-03-09,8756.7,-6.168587596503841,125.75016256201684,48.72411611732875,62.452999,15.81,7.885,7.74,7.765
2015-03-10,8712.0,-17.75124108326183,123.95729380758704,46.305402965451066,62.673,15.53,7.931,7.747,7.775
2015-03-11,8699.9,-25.47930842055024,120.33534424990225,45.64486939328171,62.713001,15.13,7.94,7.759,7.791
2015-03-12,8776.0,-24.699487328705388,117.97567680348074,50.433742470405846,62.755001,14.75,7.942,7.722,7.775
2015-03-13,8647.7,-31.616001461413944,125.12027131751782,43.47875204671288,62.535,14.97,8.008,7.796,7.805
2015-03-16,8633.1,-35.665726671587365,119.8645376519809,42.756173516170335,63.076,15.18,8.017,7.804,7.816
2015-03-17,8723.29,-30.93756843970399,119.28492781969655,48.45499182235117,62.789001,15.13,7.965,7.782,7.803
2015-03-18,8685.9,-29.026805362984554,116.71100440400393,46.39298438878669,62.616001,15.51,7.943,7.792,7.803
2015-03-19,8634.6,-29.803642088135728,120.77093266086088,43.648459307545394,62.693001,15.2,7.868,7.756,7.795
2015-03-20,8570.9,-32.94770173920946,117.97300889937084,40.4486392280529,62.483002,14.26,7.841,7.746,7.802
2015-03-23,8550.9,-34.546747671569996,114.38993683513003,39.47027175882454,62.403,14.27,7.936,7.756,7.795
2015-03-24,8542.9,-34.24903331501458,112.78351277547786,39.063256020222646,62.223,13.67,7.852,7.75,7.82
2015-03-25,8530.79,-32.96230315773874,108.81397614865796,38.41744068212518,62.278,13.14,7.892,7.772,7.828
2015-03-26,8342.1,-42.31692489849469,115.71583499518242,30.074370668415355,62.462002,15.16,7.901,7.797,7.837
2015-03-27,8341.4,-45.757423669501904,117.73970392409804,30.048300057685694,62.828999,14.5,7.906,7.776,7.841
2015-03-30,8492.29,-35.53229802550494,120.98258221523398,41.766808816367394,62.514999,14.26,7.906,7.761,7.828
2015-03-31,8491.0,-26.908628512926867,119.21954062843163,41.702488232278355,62.508999,14.49,7.797,7.738,7.807
2015-04-06,8659.9,0.8077438835905042,118.6918998275763,52.388049321533245,62.060001,14.57,7.806,7.721,7.778
2015-04-07,8660.29,10.29643146741197,117.83890698274942,52.41065009802649,62.060001,14.25,7.776,7.786,7.841
2015-04-08,8714.4,19.658436932973686,114.43684219826726,55.56242604273747,62.308998,14.35,7.88,7.786,7.858
